link,org_type,dt,overdue_amount,loan_amount,should_repay_amount,amount,balance,review_y,review_n,cnt,unique_num
05,19,20200101,,,,,370130345054.00507,0,0,36921412,26218821
05,25,20200101,,,,,0.0,0,0,544,149
06,01,20200501,864866585.4416705,,,,0.0,0,0,1677374,634282
06,26,20200901,306958982.01000005,,,,0.0,0,0,86703,35773
07,26,20200101,,,854130595.6700001,14737675869.789995,0.0,0,0,2237479,1037462
,05,20190901,,,,,0.0,0,0,1582696,1371162
,21,20191201,,,,,0.0,0,0,332016711,82548071
,21,20200301,,,,,0.0,0,0,240601969,67839922
05,,20190901,,,,,446235074294.7342,0,0,20364891,12674298
07,05,20190501,,2650500.0,2093143512.8999999,924323.2599999995,1016060667705.0,0,0,1587978,788313
04,09,20190401,,1964852714.7399993,,,1177395.81,0,0,1610414,598547
01,26,20190701,,,,,0.0,0,0,471,298
03,04,20201001,,,,,0.0,4800,6450,11250,10750
03,16,20200301,,,,0.0,0.0,53847,372220,426067,416902
03,24,20200101,,,,0.0,0.0,69067,38172,107239,88878
04,06,20190401,,24204516.16,,,0.0,0,0,2021,1628
05,07,20201001,,,,,0.0,0,0,121717,109341
05,09,20200601,,,,,12165382.459999997,0,0,2137468,1245657
05,21,20190601,,,,,1796862659.73,0,0,15320002,9697188
07,07,20190601,,0.0,8995874267.488956,3373.0,91319402338725.7,0,0,14541506,5547977
07,21,20201001,,60000.0,369951005.73999995,34112485529.929993,6035992.190000001,0,0,5084850,4604302
07,24,20190701,,3570000.0,60402228625.56,13962578596.379992,126602311346.46996,0,0,2488200,1191925
,19,20190801,,,,,0.0,0,0,202920370,85063523
03,06,20190701,,,,,0.0,66650,9044,75694,43328
07,20,20190401,,,1617.96,,0.0,0,0,20,17
03,18,20200101,,,,,0.0,471335,515095,986430,756932
03,19,20201001,,,,0.0,0.0,63413,41925,105338,101288
04,01,20200701,,10374134.9,,,0.0,0,0,156350,155317
04,2,20200401,,9142189458.78,,,20368266042.3,0,0,683737,548773
04,2,20200601,,9867009064.799992,,,8807579902.5,0,0,706375,513229
05,04,20191001,,,,,3230459.0,0,0,1154330,570100
05,09,20200201,,,,,4532196.409999997,0,0,3533542,1883074
06,05,20201001,141302024.78999993,,,,0.0,0,0,35016,24285
07,02,20200201,,1143753.04,118704037923.66794,954292.5200000001,426216217.41000015,0,0,133501381,28006322
07,15,20200501,,,517006379.54,,0.0,0,0,178521,63094
07,17,20200301,,1443138542.4799576,434952267985.4782,0.0,74897929677.73033,0,0,128054051,56455994
,15,20200401,,,,,0.0,0,0,167586,43460
,16,20200301,,,,,0.0,0,0,8330286,3936556
04,09,20190901,,3009694542.7400026,,,633109.2700000001,0,0,639039,480101
02,19,20190901,,,,,0.0,0,0,2863045,530218
06,07,20190801,1496594486.62871,,,,102710.26,0,0,810231,408316
02,19,20190501,,,,,0.0,0,0,537373,343641
01,18,20201001,,,,,0.0,0,0,13756,13238
01,19,20190601,,,,,0.0,0,0,1781,1407
02,02,20191101,,,,,0.0,0,0,2634797,1946696
03,06,20200801,,,,,0.0,35615,6841,42456,24991
03,17,20200801,,,,,0.0,2370211,2627509,4997720,3809929
04,08,20191101,,3410229077.9800005,,,0.0,0,0,167316,65963
05,01,20200401,,,,,1108824.479999999,0,0,213042,141442
05,05,20191201,,,,,1617396.0999999996,0,0,75202,63980
05,19,20191001,,,,,440647754331.0144,0,0,45068522,33324272
06,24,20191101,28780264128.392544,,,,71439164606.86273,0,0,374048,146150
07,08,20200301,,,6985155872.650006,,0.0,0,0,4158240,1967221
,01,20190701,,,,,0.0,0,0,2476577,1339070
,06,20190701,,,,,0.0,0,0,1810053,1406750
,2,20200801,,,,,0.0,0,0,46565944,29116241
01,,20190701,,,,,0.0,0,0,12850400,8916554
06,,20190701,420163448368.2076,,,,344716793322749.44,0,0,27892298,13159017
03,07,20200401,,,,,0.0,4105621,685705,4791326,2504278
06,06,20190501,111422793.67079991,,,,160659459753.08994,0,0,37387,24883
01,15,20190401,,,,,0.0,0,0,1349,1345
02,02,20200201,,,,,0.0,0,0,3338038,2452093
02,07,20200301,,,,,0.0,0,0,994016,887051
03,08,20201001,,,,,0.0,6009,1563,7572,5560
04,17,20200201,,5287068297.640001,,,0.0,0,0,4456471,2399258
05,16,20190901,,,,,0.0,0,0,54666,44117
06,02,20200301,34732255258.24622,,,,74109139.86999997,0,0,21980209,3941547
07,02,20190501,,,120561.97,211666.38,0.0,0,0,9871,7309
,24,20201001,,,,,0.0,0,0,737240,576347
03,,20190901,,,,,0.0,16736933,3027807,19764740,15270589
03,2,20190901,,,,0.0,0.0,186559,938,187497,153458
02,2,20191201,,,,,0.0,0,0,62677,41837
02,26,20190401,,,,,0.0,0,0,285,276
03,16,20200201,,,,0.0,0.0,56093,289543,345636,331825
03,24,20200701,,,,0.0,0.0,97580,42624,140204,108010
04,04,20201001,,1481366.55,,,0.0,0,0,2038614,1970103
04,19,20200401,,57159877234.62001,,,123383376639.1699,0,0,1414992,1238791
06,09,20191001,15984972579.9474,,,,97900.08000000003,0,0,2952958,1151845
07,04,20200101,,6477844.0,21836526117.86998,2993.34,173512342.17000014,0,0,7935804,3049195
,04,20200101,,,,,0.0,0,0,40325752,23438213
,06,20190401,,,,,0.0,0,0,1317237,1163311
,06,20191201,,,,,0.0,0,0,601794,563657
,13,20200101,,,,,0.0,0,0,1078,650
,21,20190401,,,,,0.0,0,0,95007964,42177287
04,,20200101,,147434078399.59637,,,340641211092.576,0,0,11992916,6091608
06,,20190401,372856791449.1406,,,,111898315508855.92,0,0,20088993,10929794
06,,20191201,285931554604.98126,,,,88603726834.12688,0,0,34733607,18832750
04,26,20190701,,36970000.0,,,8478.470000000001,0,0,433,359
02,20,20200901,,,,,0.0,0,0,7,3
07,02,20190901,,850000.0,56602151734.32972,3923180.2799999993,157493252.42000008,0,0,63876555,20709620
07,08,20190801,,0.0,5498537766.490009,,5227.6900000000005,0,0,3590963,1588902
03,24,20200601,,,,0.0,0.0,70154,34802,104956,82386
04,06,20190901,,7283726.1400000015,,,0.0,0,0,692,607
05,08,20200401,,,,,0.0,0,0,45444,43837
05,2,20191101,,,,,333013706764.2303,0,0,3133889,2495720
06,08,20201001,41341595.00999999,,,,0.0,0,0,17102,13942
06,16,20200501,20862224923.966206,,,,0.0,0,0,1496386,1134210
06,17,20201001,6273134052.870008,,,,0.0,0,0,866396,614922
06,24,20201001,157393602.34264103,,,,131062918.05381292,0,0,3507,1927
06,26,20200601,409071864.3799998,,,,0.0,0,0,93742,26690
07,15,20190501,,,120331785.64000002,,3253.72,0,0,48241,21347
07,26,20190701,,,1169841686.7900004,20527.019999999997,4633492223810.602,0,0,121366,102071
07,26,20191201,,,750692583.9999999,14421188738.569996,0.0,0,0,2097994,1056450
,16,20191201,,,,,0.0,0,0,8774780,4939590
,20,20200301,,,,,0.0,0,0,6123,3321
,24,20200301,,,,,0.0,0,0,16438615,7720230
04,28,20190401,,0.0,,,0.0,0,0,102,99
06,16,20201001,574640.8899999999,,,,0.0,0,0,115,100
05,23,20200401,,,,,0.0,0,0,1,1
03,08,20190501,,,,,0.0,250551,1924,252475,150720
06,05,20190901,672206469.4100003,,,,0.0,0,0,170854,77181
02,05,20190601,,,,,0.0,0,0,104139,94818
01,16,20190801,,,,,0.0,0,0,22444,18760
02,17,20200701,,,,,0.0,0,0,2787744,2014082
04,05,20200201,,31102907.770000003,,,0.0,0,0,7533,6722
04,09,20191001,,9046855069.489998,,,1000372.51,0,0,601269,565620
04,18,20200501,,13324327.0,,,0.0,0,0,78878,72514
06,02,20190501,2857984.9399999995,,,,0.0,0,0,1883,1319
07,2,20191101,,0.0,20276149989.06901,35774567223.34216,233576593.3699999,0,0,6641550,4394254
07,26,20191001,,,1060533516.8700002,14627926723.159992,0.0,0,0,2189886,1067913
03,99,20190901,,,,0.0,0.0,2372225,541034,2913259,2346601
06,01,20190801,894456580.6009998,,,,3883.98,0,0,721909,298172
01,05,20200201,,,,,0.0,0,0,8177,3836
01,99,20191201,,,,,0.0,0,0,29194,20670
02,18,20200101,,,,,0.0,0,0,323302,288126
04,09,20200801,,1014599125.6399999,,,111.0,0,0,70641,56360
04,2,20201001,,550707335.0899998,,,854309238.7900001,0,0,69013,68123
05,04,20190401,,,,,121295.87,0,0,725705,421827
05,19,20200601,,,,,270115867103.97592,0,0,40238624,29787560
05,26,20200901,,,,,47080944.09999996,0,0,641220,431432
06,28,20190701,5443987.84,,,,0.0,0,0,2324,2184
07,07,20200901,,14861100.0,4082567563.67002,5550.0,195736.21,0,0,7372283,2998379
07,20,20200101,,,46057632.660000004,,0.0,0,0,493,345
07,22,20200601,,192568972.0,114864502466.00557,2188882.1699999995,407675643.1800001,0,0,36403601,10351052
03,06,20200401,,,,,0.0,39591,14347,53938,29137
01,2,20200501,,,,,0.0,0,0,240,189
02,28,20191201,,,,,0.0,0,0,57,52
03,17,20190801,,,,,0.0,41677946,6762112,48440058,25050162
02,21,20200601,,,,,0.0,0,0,755090,579437
03,02,20201001,,,,,0.0,7989,3354,11343,9973
03,15,20200701,,,,,0.0,5043,0,5043,4676
04,08,20200101,,5053865815.53,,,0.0,0,0,227886,82902
04,24,20200101,,19447936818.05302,,,12645935511.707993,0,0,182158,129845
06,02,20190701,289975.0,,,,0.0,0,0,4420,3805
06,06,20200201,147017445.62,,,,838695.45,0,0,16452,9527
06,09,20200401,14281828581.9957,,,,0.0,0,0,7600866,1727513
07,07,20201001,,369700.0,115567197.67000002,,0.0,0,0,286827,216190
,21,20200601,,,,,0.0,0,0,366967857,88540547
04,23,20200701,,0.0,,,48172.11000000001,0,0,6,6
01,24,20200701,,,,,0.0,0,0,2,1
03,21,20191001,,,,0.0,0.0,788587,132620,921207,665915
05,18,20191001,,,,,2.95,0,0,1877318,1319318
04,05,20190501,,13104135.270000001,,,2033.0,0,0,69117,65748
06,05,20200101,1239446426.9300005,,,,0.0,0,0,472212,211799
01,09,20200901,,,,,0.0,0,0,861527,546004
04,05,20200301,,16686390.260000002,,,0.0,0,0,11454,10694
06,17,20190401,39277418246.74726,,,,59255495.33,0,0,5641184,1644407
03,,20191201,,,,,0.0,9345307,3598907,12944214,9106401
05,15,20200501,,,,,0.0,0,0,273,271
04,20,20200501,,41225000.0,,,42911827.529999994,0,0,35,23
01,16,20200901,,,,,0.0,0,0,60048,57828
06,18,20200901,3223253994.220001,,,,0.0,0,0,2456575,1220067
07,18,20200301,,2143961.8700000006,20742308310.539978,,95625515.32999998,0,0,14510853,3190371
01,19,20191101,,,,,0.0,0,0,4330,3352
02,02,20191001,,,,,0.0,0,0,2496827,1842414
02,21,20200401,,,,,0.0,0,0,1245135,833020
02,24,20190901,,,,,0.0,0,0,84649,64920
03,15,20190401,,,,,0.0,2777,0,2777,2065
05,19,20191101,,,,,489711703908.42096,0,0,18750889,10691638
05,99,20191101,,,,,0.0,0,0,763016,539998
06,05,20190601,1642415983.3700008,,,,285531.0,0,0,717853,214360
06,08,20190601,595118552.5622737,,,,10261332.560000002,0,0,261403,92798
07,01,20200501,,45034250.6,19751406508.011333,0.0,19260672101.981613,0,0,51845013,21961314
07,05,20191001,,7912200.0,2227925838.5655785,0.0,7184671.8199999975,0,0,946068,517626
07,99,20190901,,4688500.0,3688692598.308384,417696.1000000001,438.44,0,0,10962764,6227378
06,16,20190801,15772349456.220003,,,,0.0,0,0,545254,350731
,,20190401,,,,,0.0,0,0,258622180,156938840
,01,20190601,,,,,0.0,0,0,3941343,2626504
,15,20200601,,,,,0.0,0,0,17378,12845
01,,20190601,,,,,0.0,0,0,12713423,8960951
02,28,20191101,,,,,0.0,0,0,54,48
06,05,20190701,1443950708.4899993,,,,0.0,0,0,443045,171355
01,05,20200301,,,,,0.0,0,0,9826,5415
03,09,20190901,,,,0.0,0.0,8833342,2319666,11153008,5637027
04,06,20191201,,4370653.130000001,,,0.0,0,0,451,357
04,21,20200801,,6448964437.827998,,,7274854604.71,0,0,218605,175692
05,21,20200201,,,,,2375678047.6333327,0,0,57254843,31457096
06,01,20200401,614611048.859997,,,,0.0,0,0,1469446,526351
06,07,20201001,44743903.61,,,,0.0,0,0,34999,22238
07,04,20190601,,2367200.0,21107784667.46989,0.0,16111421565.259998,0,0,6158748,3034239
,26,20190701,,,,,0.0,0,0,11657,9368
02,10,20191101,,,,,0.0,0,0,3,3
,3,20191001,,,,,0.0,0,0,373,156
07,26,20190901,,,619540238.3600005,11974494050.599997,0.0,0,0,1808358,973543
02,17,20190601,,,,,0.0,0,0,9167517,5927690
01,18,20200201,,,,,0.0,0,0,280106,264009
02,15,20200301,,,,,0.0,0,0,48334,24570
02,26,20190801,,,,,0.0,0,0,2253,1317
03,2,20200401,,,,0.0,0.0,166526,2401,168927,159570
04,05,20190901,,13075710.540000001,,,50780.12,0,0,11866,8843
05,26,20200601,,,,,239257164.43999994,0,0,736413,493113
05,26,20200801,,,,,114943870.36000006,0,0,798668,528957
06,17,20200501,92839157950.57951,,,,173554.36000000002,0,0,44340834,11196875
06,18,20190501,2508249888.0065036,,,,94096.66,0,0,1299963,298944
07,04,20191201,,1460900.0,20925705617.709972,,78504900.92000002,0,0,6970075,2848932
07,3,20191201,,,0.0,,0.0,0,0,119,31
,02,20190701,,,,,0.0,0,0,309934,259747
,06,20190901,,,,,0.0,0,0,1215523,1122778
,16,20190901,,,,,0.0,0,0,7226785,3992778
,18,20201001,,,,,0.0,0,0,770167,688255
,19,20200901,,,,,0.0,0,0,531037435,250596811
,20,20200601,,,,,0.0,0,0,952,918
,24,20200801,,,,,0.0,0,0,18408530,6423729
02,,20190701,,,,,0.0,0,0,8451871,5473180
06,,20190901,211452103565.96057,,,,78754143374.02617,0,0,29979121,17052051
02,10,20190501,,,,,0.0,0,0,44,23
01,24,20200101,,,,,0.0,0,0,1,1
03,26,20190801,,,,0.0,0.0,224,1524,1748,1375
02,08,20200701,,,,,0.0,0,0,67974,37217
02,18,20190601,,,,,0.0,0,0,672443,530814
02,18,20190701,,,,,0.0,0,0,602409,513207
02,25,20190401,,,,,0.0,0,0,256,235
03,02,20200101,,,,,0.0,3602254,109790,3712044,2495262
04,04,20200301,,205772541.24,,,0.0,0,0,616839,499956
04,13,20200101,,1762930.5399999993,,,0.0,0,0,502,412
05,16,20191001,,,,,0.0,0,0,61431,46719
06,15,20200101,64876792.71999998,,,,0.0,0,0,4078,2578
07,04,20200601,,1849500.0,27016633284.460033,0.0,2689244.24,0,0,8239817,3040665
04,16,20201001,,1921000.0,,,0.0,0,0,275,260
03,3,20191001,,,,,0.0,12,0,12,2
04,3,20190401,,52885.590000000004,,,55528.11,0,0,49,6
05,17,20190601,,,,,13869833396750.496,0,0,9124360,4773669
01,07,20190701,,,,,0.0,0,0,721585,697814
01,16,20190401,,,,,0.0,0,0,29056,26508
02,01,20191201,,,,,0.0,0,0,137342,95854
02,02,20200801,,,,,0.0,0,0,4485639,3002774
02,09,20200801,,,,,0.0,0,0,1528235,1197767
03,2,20190501,,,,0.0,0.0,9024,1200,10224,9018
03,21,20200901,,,,0.0,0.0,8030139,180986,8211125,2957192
04,06,20190601,,21132630.13,,,0.0,0,0,1930,1490
05,01,20200601,,,,,2711294.3300000024,0,0,122280,89171
05,07,20200101,,,,,0.0,0,0,2378548,1219939
05,16,20200501,,,,,0.0,0,0,46687,39155
,22,20201001,,,,,0.0,0,0,754356,742310
,99,20191001,,,,,0.0,0,0,47198681,28469817
07,16,20191201,,92401400.0,2284730576.0899997,4621024659.020001,0.0,0,0,2866610,1664783
05,07,20200401,,,,,0.0,0,0,5705133,2089189
07,99,20200401,,37260091.54,6474581084.555546,2995736.7999999993,95068.5,0,0,12928666,8603050
02,09,20200101,,,,,0.0,0,0,2679204,2151279
02,07,20200401,,,,,0.0,0,0,1010615,860864
03,01,20190701,,,,,0.0,3783135,26944,3810079,3639559
01,06,20190501,,,,,0.0,0,0,5029,3425
01,26,20190601,,,,,0.0,0,0,22065,13293
02,22,20190401,,,,,0.0,0,0,531644,491870
03,07,20200701,,,,0.0,0.0,2273246,505050,2778296,2323155
03,18,20200801,,,,,0.0,477644,480154,957798,550202
04,08,20200601,,3322813453.6300015,,,0.0,0,0,217153,128894
04,23,20191001,,42791527.60000001,,,1721552.5099999998,0,0,349,312
06,17,20191101,55272684421.55006,,,,62670.719999999994,0,0,15401790,4901608
06,28,20191001,5344232.319999999,,,,0.0,0,0,1160,980
,16,20200201,,,,,0.0,0,0,9348430,4023660
,24,20190701,,,,,0.0,0,0,7636749,2574449
07,2,20201001,,,614737593.2099999,486894242.78999966,383428.5400000001,0,0,380727,364946
03,19,20190801,,,,0.0,0.0,1029836,787387,1817223,1482341
01,04,20200401,,,,,0.0,0,0,30824,27469
01,17,20191101,,,,,0.0,0,0,4956964,4157779
01,2,20200801,,,,,0.0,0,0,461,409
02,06,20191001,,,,,0.0,0,0,141498,13143
03,08,20191001,,,,,0.0,53104,11011,64115,22007
04,16,20190701,,61526673.64,,,0.0,0,0,59318,35319
04,18,20200401,,12156547666.4,,,0.0,0,0,444780,306231
05,07,20200801,,,,,0.0,0,0,5072319,2048479
05,16,20200401,,,,,0.0,0,0,55373,43795
06,06,20201001,14422158.470000006,,,,0.0,0,0,996,716
06,18,20200301,1386208320.5299983,,,,0.0,0,0,1154900,329669
06,99,20200901,2855917502.930001,,,,0.0,0,0,3978996,893854
07,21,20191101,,27200.0,12883484155.92358,1279466355395.1448,909229886.3200003,0,0,178099366,53072043
,21,20200501,,,,,0.0,0,0,442092525,104395440
03,,20190401,,,,,0.0,27725277,1899802,29625079,25519985
07,05,20200101,,1558300.0,3080915816.2400026,0.0,990494.5138101793,0,0,2447351,1086644
01,99,20200201,,,,,0.0,0,0,22043,15440
03,08,20190701,,,,,0.0,124300,2861,127161,50867
03,2,20190401,,,,0.0,0.0,11060,1374,12434,11063
05,05,20200501,,,,,10589173.329999998,0,0,131989,104790
05,08,20200801,,,,,0.0,0,0,103288,100937
06,16,20191101,8099128532.85,,,,0.2,0,0,653490,525488
06,19,20200701,233615631377.99347,,,,19565951931.050007,0,0,19895459,10175465
07,13,20200701,,,0.0,,0.0,0,0,1554,1528
07,18,20191001,,1576223.420000001,19579619516.475937,,71332504.04,0,0,12892534,4358178
07,19,20201001,,0.0,4869094434.8193445,17569767311.65998,2154198773.57149,0,0,2442041,2186359
07,25,20190701,,,9249429721.410002,,73658131.68000004,0,0,95873,54211
07,25,20190801,,,609205922.1800005,98815.0,8974228.18,0,0,7580,3770
07,26,20200901,,,2205363746.5699983,18012840365.199997,0.0,0,0,2672727,1072197
,02,20191001,,,,,0.0,0,0,157214634,87413411
,07,20190501,,,,,0.0,0,0,17995773,11286656
,07,20200301,,,,,0.0,0,0,18592394,9979808
,07,20200701,,,,,0.0,0,0,16483649,10375803
02,,20191001,,,,,0.0,0,0,13264809,10259615
07,,20190501,,5389609080.090002,1895885440193.1387,0.0,399780882731616.9,0,0,130671183,50408775
07,,20200301,,11075819738.36,2082523771021.007,0.0,244951054611.4447,0,0,279291033,70060415
07,,20200701,,7362626090.709998,2900807913035.077,0.0,314629093962.3177,0,0,267439523,82154981
05,20,20200701,,,,,0.0,0,0,2,2
07,99,20190801,,83506318.63,6338625574.609991,2040104.0199999998,8042.18,0,0,18603557,8229560
05,09,20190401,,,,,8022674711.459999,0,0,1745489,836575
05,16,20190401,,,,,12840.0,0,0,405547,250054
04,01,20190901,,5489213604.0,,,0.0,0,0,2045726,1865187
06,18,20190701,1690301178.4700015,,,,8105.870000000001,0,0,1591800,302639
01,06,20200601,,,,,0.0,0,0,334,301
02,18,20200801,,,,,0.0,0,0,1564112,885718
03,19,20200901,,,,0.0,0.0,2166157,895674,3061831,2845583
05,08,20200501,,,,,511820.0,0,0,145860,143478
05,09,20191101,,,,,4032275.499999999,0,0,4326950,2128029
05,09,20191201,,,,,2721484.689999999,0,0,3363905,1825380
06,2,20200101,12651408794.88846,,,,132266901.64000003,0,0,1190933,921373
07,08,20200401,,,6811805151.50001,,50458.4,0,0,4535718,1990041
07,25,20200701,,,2420356903.925999,1512915.4699999997,100490470.27000004,0,0,63585,22974
,24,20200701,,,,,0.0,0,0,16906542,5270015
02,10,20200601,,,,,0.0,0,0,2,2
01,2,20200101,,,,,0.0,0,0,2,2
06,19,20200601,211503267542.461,,,,15220440468.64602,0,0,21167514,10803573
07,18,20201001,,6869.99,179550283.43999997,,432844.49,0,0,226041,163829
05,99,20190901,,,,,20986.1,0,0,414774,317556
03,18,20200301,,,,,0.0,367369,551625,918994,689178
05,16,20200301,,,,,0.0,0,0,29622,21238
06,24,20200301,33778580848.222633,,,,72213681916.98923,0,0,463619,181304
07,24,20200101,,,39772126005.49601,32856659941.225983,1788074522.5884964,0,0,5682242,2883466
,04,20190401,,,,,0.0,0,0,22187143,17003484
,17,20200201,,,,,0.0,0,0,184618995,69821651
,19,20200501,,,,,0.0,0,0,670807720,350472198
04,,20190401,,363006055314.5443,,,1763742677796.2678,0,0,5047697,3758690
07,28,20190801,,,0.0,397.0,0.0,0,0,135,126
07,3,20200601,,,0.0,,0.0,0,0,120,35
01,08,20190401,,,,,0.0,0,0,17,16
01,26,20200801,,,,,0.0,0,0,146,111
01,21,20190801,,,,,0.0,0,0,58,13
02,26,20201001,,,,,0.0,0,0,27,18
02,15,20190401,,,,,0.0,0,0,1,1
02,21,20190901,,,,,0.0,0,0,404153,390599
07,04,20190901,,3489400.0,16007940650.57376,106692.45999999999,56637116.60000003,0,0,5108920,2486903
03,22,20190501,,,,,0.0,70507,339698,410205,291635
02,01,20200601,,,,,0.0,0,0,63721,41952
02,24,20200501,,,,,0.0,0,0,192087,133220
04,22,20200201,,744276167.810001,,,374378777.12,0,0,121495,80591
04,22,20200601,,1301685377.6299996,,,883287875.71,0,0,90705,68070
05,05,20191001,,,,,615912.4099999999,0,0,73430,56201
05,08,20190601,,,,,4700.0,0,0,39591,34474
06,08,20190401,500106584.97400004,,,,8057487.760000004,0,0,202692,82760
06,22,20200601,7124076858.8600025,,,,4036401782.140001,0,0,2521863,1219993
06,28,20190501,6621557.740000002,,,,0.0,0,0,1608,1515
07,19,20191001,,100.0,253139879310.19223,1075956524740.1436,200523285314.98013,0,0,213522857,130915773
05,20,20200901,,,,,1039398.56,0,0,2,1
07,17,20190501,,42067326.40000002,49521037745.43788,10937131.198000005,2360429248989178.0,0,0,81828921,22081570
01,01,20191201,,,,,0.0,0,0,8084,7895
01,06,20190701,,,,,0.0,0,0,1107,787
01,19,20200401,,,,,0.0,0,0,3759,2795
02,04,20200301,,,,,0.0,0,0,769185,233343
02,22,20190601,,,,,0.0,0,0,904592,788802
04,09,20200501,,1122814204.75,,,136215.79,0,0,407084,344394
04,99,20201001,,97236431.24000002,,,0.0,0,0,2088,1690
05,19,20200201,,,,,337436020537.89996,0,0,45758961,34102349
06,06,20200101,509429892.5569999,,,,0.0,0,0,37561,19627
06,18,20200801,4508029440.627555,,,,0.0,0,0,3049023,1369775
06,22,20191101,10494600066.965008,,,,1168689716.8499997,0,0,1083071,703592
06,24,20200501,39673076800.22002,,,,82782935354.41135,0,0,543258,184442
06,24,20200701,45118444806.26589,,,,86950543681.34311,0,0,524541,206062
06,25,20191201,982857432.8400005,,,,4096263.370000001,0,0,9620,2470
07,01,20191001,,45003434.67,9034931985.528294,113756.66,8646462739.988224,0,0,19946130,10590595
07,24,20200401,,,62483750579.30998,38162212842.71998,2432294085.401576,0,0,18209612,7654471
07,26,20200401,,,996817367.17,17799739422.463425,0.0,0,0,2717547,1133244
,17,20191001,,,,,0.0,0,0,122692109,53655899
,21,20190701,,,,,0.0,0,0,168708006,53380448
04,26,20201001,,15390000.0,,,15408449.530000001,0,0,55,55
06,23,20200201,0.0,,,,119.99000000000004,0,0,17,17
07,07,20190901,,20157700.0,5754211730.161965,348494.38,30286491.189999994,0,0,14235532,5964866
03,04,20190801,,,,,0.0,197301,155007,352308,287468
05,2,20190801,,,,,306469508010.4402,0,0,1657425,648348
03,22,20190401,,,,,0.0,33927,222346,256273,194554
02,16,20190401,,,,,0.0,0,0,261084,195844
04,21,20190501,,5500003978.0999975,,,1438413353.1199994,0,0,236999,200072
04,04,20190501,,15139620.0,,,0.0,0,0,252599,218647
02,04,20201001,,,,,0.0,0,0,66623,24122
02,05,20191101,,,,,0.0,0,0,29289,18004
02,07,20191101,,,,,0.0,0,0,904329,601395
02,26,20200101,,,,,0.0,0,0,3280,2536
03,24,20200301,,,,0.0,0.0,47222,18533,65755,48914
04,06,20200501,,15252072.249999994,,,0.0,0,0,897,754
04,09,20200101,,6436963925.010001,,,2471590.650000001,0,0,585620,512616
04,09,20200601,,712325695.8599999,,,18310.46,0,0,52869,39416
04,17,20191001,,5946830293.480002,,,22071.600000000002,0,0,4845925,2889875
05,02,20200501,,,,,22568.4,0,0,15101990,9953231
05,04,20200701,,,,,2649383.0,0,0,1037309,495179
05,04,20200901,,,,,1682300.0,0,0,967969,496156
06,07,20200501,5215305182.877998,,,,0.0,0,0,1972675,860161
06,08,20200601,732586697.1930001,,,,2280.36,0,0,367632,161546
06,15,20200401,19348107.479999997,,,,0.0,0,0,1452,1346
06,2,20190401,677897022.616,,,,10883605.919999996,0,0,81815,44437
06,25,20190701,362756405.03,,,,84999486.25000006,0,0,23021,9891
07,22,20191101,,266229999.22,86771344569.22261,2596095.0099999984,382346382.09999985,0,0,32762329,12304957
,07,20201001,,,,,0.0,0,0,306528,233718
07,,20201001,,218350765.69,41775408842.72077,,11309177770.436707,0,0,8671141,6183867
07,26,20190801,,0.0,1169590839.5800002,16572764792.529984,0.0,0,0,2550839,1033914
05,26,20190901,,,,,105157451.54000002,0,0,725702,528499
02,02,20200101,,,,,0.0,0,0,3255378,2359214
02,05,20200601,,,,,0.0,0,0,70822,58060
02,18,20201001,,,,,0.0,0,0,20858,18292
03,16,20200701,,,,0.0,0.0,327911,446461,774372,724040
03,18,20191201,,,,,0.0,1502558,639432,2141990,1499382
03,19,20191101,,,,0.0,0.0,645419,796963,1442382,1306970
04,28,20191001,,0.0,,,0.0,0,0,24,18
05,25,20200201,,,,,310.0,0,0,2095,813
07,2,20191201,,,23604510026.83999,76976099247.58623,176375710.41000003,0,0,12452339,7005102
,05,20191201,,,,,0.0,0,0,1139088,901457
,06,20200101,,,,,0.0,0,0,208333,166639
03,,20200601,,,,,0.0,15161074,3087351,18248425,15393229
05,,20191201,,,,,474912366859.39667,0,0,26827259,15353244
06,,20200101,342126244314.7633,,,,73132299430.86057,0,0,38522192,18782979
,3,20190401,,,,,0.0,0,0,205,112
04,15,20190501,,0.0,,,0.0,0,0,1,1
04,20,20190901,,0.0,,,0.0,0,0,3,1
05,02,20190801,,,,,41488.659999999996,0,0,24152327,15418816
04,22,20190801,,1168033404.83,,,24275850.64,0,0,107356,72674
01,05,20200101,,,,,0.0,0,0,11508,5936
01,26,20191101,,,,,0.0,0,0,302,200
02,04,20200801,,,,,0.0,0,0,1177846,496995
02,05,20200301,,,,,0.0,0,0,27967,23287
02,07,20200101,,,,,0.0,0,0,622026,397021
02,08,20200401,,,,,0.0,0,0,42951,24109
02,99,20200301,,,,,0.0,0,0,775323,576565
03,06,20200101,,,,,0.0,41555,16332,57887,32330
03,15,20200501,,,,,0.0,3425,0,3425,3122
03,26,20200101,,,,0.0,0.0,132,91576,91708,87822
04,08,20190901,,1363625044.8999999,,,0.0,0,0,110130,71616
04,16,20191001,,68511875.82,,,0.0,0,0,7328,6458
04,17,20190601,,5329896496.299998,,,50115.99,0,0,3745730,2166482
05,01,20190401,,,,,101937114.22999997,0,0,23173,20190
06,08,20191001,514209060.0956133,,,,0.0,0,0,323206,165073
,04,20200501,,,,,0.0,0,0,10392588,6866935
04,,20200501,,205211388589.16138,,,524452122145.04004,0,0,8551446,6021335
